time,prediction
142,0.6902643930418305
143,0.7316997520191013
144,0.7666541935374503
145,0.7910340729359793
146,0.6786257955688529
147,0.7864463546911422
148,0.7275964140599087
149,0.7299737479697901
150,0.6892507632155882
151,0.6293979571313341
152,0.6008078304841351
153,0.6953793157023059
154,0.6639947691369834
155,0.6189682367987206
156,0.6777799762984331
157,0.6514899912562255
158,0.6290363847225865
159,0.6416617980116316
160,0.7255871092689297
161,0.646295690936363
162,0.767119087381967
163,0.6100242677493306
164,0.6850001888544549
165,0.6005727535394285
166,0.6222767990000886
167,0.6348268355387352
168,0.6368335653068663
169,0.6536441058839296
170,0.6750788109879168
171,0.6961141083289857
172,0.6878777374733256
173,0.6880483670987518
174,0.33624657969774685
175,0.3061978276432486
176,0.3002239626136481
177,0.34163565829752723
178,0.3212358680909883
179,0.38432666628110096
180,0.38533727015860486
181,0.45588376895068505
182,0.48824025967852513
183,0.4507951890570713
184,0.38856930719992044
185,0.4300374297150483
186,0.3487979361884324
187,0.46242743266314645
188,0.46776778482117465
189,0.419441004861303
190,0.38087677075369614
191,0.3711119564880968
192,0.35404099309929976
193,0.3909500444267075
194,0.5213456630542143
195,0.598591914823187
196,0.3680885472605635
197,0.353872757594106
198,0.4714479757502092
199,0.5199898692605859
200,0.48522189817300293
201,0.4118472492955189
202,0.407902380154953
203,0.40257647042165046
204,0.4176116488654065
205,0.4813368138746178
206,0.5579308273947607
207,0.7060936493312986
208,0.6185827619613378
209,0.4693265601394848
210,0.5327070187564561
211,0.46708892194295154
212,0.48557548097627723
213,0.5286516923891182
214,0.6133114317740883
215,0.5448227144103931
216,0.5638754289227024
217,0.7417370323705922
218,0.6947376916131989
219,0.5746562539586056
220,0.5776315735130864
221,0.6433236728508036
222,0.5827688171976262
223,0.6257969197417802
224,0.62230026619846
225,0.6112757130460619
226,0.5483098768093625
227,0.5592028247567915
228,0.5351068315792527
229,0.6175815805312703
230,0.671999591827572
231,0.6172307682353859
232,0.5871455383815516
233,0.6383895130899833
234,0.6525954891703766
235,0.6657157365729347
236,0.6263707278862722
237,0.6154499509826261
238,0.5599132524822658
239,0.5846742737149953
240,0.597593296702174
241,0.661518116680376
242,0.6256735567124954
243,0.6447049957558043
244,0.6197822424662645
245,0.6769407996965582
246,0.659739129085919
247,0.5882218447507231
248,0.6619181954674012
249,0.7265946263139756
250,0.7537875756176451
251,0.6380927946216086
252,0.6085761066740905
253,0.6546019128148391
254,0.5846663119396509
255,0.5470518946923565
256,0.6953016204758992
257,0.6204168751312393
258,0.7068681987030249
259,0.770130517365582
260,0.6401504059233826
261,0.6160122098774202
262,0.5949672790458531
263,0.761552615477958
264,0.6947114090033336
265,0.6090625376717922
266,0.6518072692201116
267,0.6262226207957671
268,0.6721151507395147
269,0.6662639085111073
270,0.6118725348304854
271,0.6287785836141955
272,0.6812056684401211
273,0.7720674835868799
274,0.6915678462877539
275,0.7425822553537647
276,0.6572921945502685
277,0.681098062994377
278,0.6960469663872437
279,0.6489689470542945
280,0.6589644002034684
281,0.6888187267014294
282,0.6871981081327838
283,0.6875348155186833
284,0.6880008416821106
285,0.7150463314449379
286,0.6902643930418305
287,0.7316997520191013
288,0.7666541935374503
289,0.7910340729359793
290,0.6786257955688529
291,0.7864463546911422
292,0.7275964140599087
293,0.7299737479697901
294,0.6892507632155882
295,0.6293979571313341
296,0.6008078304841351
297,0.6953793157023059
298,0.6639947691369834
299,0.6189682367987206
300,0.6777799762984331
301,0.6514899912562255
302,0.6290363847225865
303,0.6416617980116316
304,0.7255871092689297
305,0.646295690936363
306,0.767119087381967
307,0.6100242677493306
308,0.6850001888544549
309,0.6005727535394285
310,0.6222767990000886
311,0.6348268355387352
312,0.6368335653068663
313,0.6536441058839296
314,0.6750788109879168
315,0.6961141083289857
316,0.6878777374733256
317,0.6880483670987518
318,0.6936907434859172
319,0.7392382529437223
320,0.6948414257997826
321,0.6988562758901278
322,0.6542208334778555
323,0.6383570843953439
324,0.6765651098635368
325,0.6509424730337552
326,0.6401588424846287
327,0.6525686283242071
328,0.6234463397474673
329,0.6875368468246773
330,0.6280312786395947
331,0.6479145924279868
332,0.6550600397868571
333,0.6663678229559324
334,0.6628021879613462
335,0.6994520833257927
336,0.644561197446386
337,0.6717067366216909
338,0.6317802151279535
339,0.5987015681774261
340,0.5950673501872176
341,0.7315331550080287
342,0.6247617698125822
343,0.6410392239570333
344,0.7050477676850045
345,0.6711861621556584
346,0.6604635137374808
347,0.6867544906407946
348,0.658212968729616
349,0.7149773015959524
350,0.7442442773148442
351,0.6476381499687907
352,0.7457981796972073
353,0.7117650134353858
354,0.6434546471469724
355,0.5905420532253773
356,0.5739878714994158
357,0.6586982396035685
358,0.6586982396035685
359,0.6586982396035685
360,0.42151767487764175
361,0.4131350518845124
362,0.3687241477867108
363,0.2925876939475657
364,0.290250879611424
365,0.33624657969774685
366,0.3061978276432486
367,0.3002239626136481
368,0.34163565829752723
369,0.3212358680909883
370,0.38432666628110096
371,0.38533727015860486
372,0.45588376895068505
373,0.48824025967852513
374,0.4507951890570713
375,0.38856930719992044
376,0.4300374297150483
377,0.3487979361884324
378,0.46242743266314645
379,0.46776778482117465
380,0.419441004861303
381,0.38087677075369614
382,0.3711119564880968
383,0.35404099309929976
384,0.3909500444267075
385,0.5213456630542143
386,0.598591914823187
387,0.3680885472605635
388,0.353872757594106
389,0.4714479757502092
390,0.5199898692605859
391,0.48522189817300293
392,0.4118472492955189
393,0.407902380154953
394,0.40257647042165046
395,0.4176116488654065
396,0.4813368138746178
397,0.5579308273947607
398,0.7060936493312986
399,0.6185827619613378
400,0.4693265601394848
401,0.5327070187564561
402,0.46708892194295154
403,0.48557548097627723
404,0.5286516923891182
405,0.6133114317740883
406,0.5448227144103931
407,0.5638754289227024
408,0.7417370323705922
409,0.6947376916131989
410,0.5746562539586056
411,0.5776315735130864
412,0.6433236728508036
413,0.5827688171976262
414,0.6257969197417802
415,0.62230026619846
416,0.6112757130460619
417,0.5483098768093625
418,0.5592028247567915
419,0.5351068315792527
420,0.6175815805312703
421,0.671999591827572
422,0.6172307682353859
423,0.5871455383815516
424,0.6383895130899833
425,0.6525954891703766
426,0.6657157365729347
427,0.6263707278862722
428,0.6154499509826261
429,0.5599132524822658
430,0.5846742737149953
431,0.597593296702174
432,0.661518116680376
433,0.6256735567124954
434,0.6447049957558043
435,0.6197822424662645
436,0.6769407996965582
437,0.659739129085919
438,0.5882218447507231
439,0.6619181954674012
440,0.7265946263139756
441,0.7537875756176451
442,0.6380927946216086
443,0.6085761066740905
444,0.6546019128148391
445,0.5846663119396509
446,0.5470518946923565
447,0.6953016204758992
448,0.6204168751312393
449,0.7068681987030249
450,0.770130517365582
451,0.6401504059233826
452,0.6160122098774202
453,0.5949672790458531
454,0.761552615477958
455,0.6947114090033336
456,0.6090625376717922
457,0.6518072692201116
458,0.6262226207957671
459,0.6721151507395147
460,0.6662639085111073
461,0.6118725348304854
462,0.6287785836141955
463,0.6812056684401211
464,0.7720674835868799
465,0.6915678462877539
466,0.7425822553537647
467,0.6572921945502685
468,0.681098062994377
469,0.6960469663872437
470,0.6489689470542945
471,0.6589644002034684
472,0.6888187267014294
473,0.6871981081327838
474,0.6875348155186833
475,0.6880008416821106
476,0.7150463314449379
477,0.6902643930418305
478,0.7316997520191013
479,0.7666541935374503
480,0.7910340729359793
481,0.6786257955688529
482,0.7864463546911422
483,0.7275964140599087
484,0.7299737479697901
485,0.6892507632155882
486,0.6293979571313341
487,0.6008078304841351
488,0.6953793157023059
489,0.6639947691369834
490,0.6189682367987206
491,0.6777799762984331
492,0.6514899912562255
493,0.6290363847225865
494,0.6416617980116316
495,0.7255871092689297
496,0.646295690936363
497,0.767119087381967
498,0.6100242677493306
499,0.6850001888544549
500,0.6005727535394285
501,0.6222767990000886
502,0.6348268355387352
503,0.6368335653068663
504,0.6536441058839296
505,0.6750788109879168
506,0.6961141083289857
507,0.6878777374733256
508,0.6880483670987518
509,0.6936907434859172
510,0.7392382529437223
511,0.6948414257997826
512,0.6988562758901278
513,0.6542208334778555
514,0.6383570843953439
515,0.6765651098635368
516,0.6509424730337552
517,0.6401588424846287
518,0.6525686283242071
519,0.6234463397474673
520,0.6875368468246773
521,0.6280312786395947
522,0.6479145924279868
523,0.6550600397868571
524,0.6663678229559324
525,0.6628021879613462
526,0.6994520833257927
527,0.644561197446386
528,0.6717067366216909
529,0.6317802151279535
530,0.5987015681774261
531,0.5950673501872176
532,0.7315331550080287
533,0.6247617698125822
534,0.6410392239570333
535,0.7050477676850045
536,0.6711861621556584
537,0.6604635137374808
538,0.6867544906407946
539,0.658212968729616
540,0.7149773015959524
541,0.7442442773148442
542,0.6476381499687907
543,0.7457981796972073
544,0.30151714449525563
545,0.2865729179910276
546,0.2803769652188671
547,0.2696673117263425
548,0.2631871214274405
549,0.30241510378262104
550,0.34165644525374994
551,0.48074138989492665
552,0.43119821200417735
553,0.3721041633005758
554,0.3572791782733291
555,0.3356508888284166
556,0.27588695139331815
557,0.3219056914958061
558,0.3988600160055446
559,0.428708563300105
560,0.33508231390568055
561,0.3698393946806621
562,0.3238024723024506
563,0.42965841182059916
564,0.44522705339159563
565,0.39570783580909236
566,0.3373571688112543
567,0.32316015158014594
568,0.4012604222473444
569,0.3819706374707145
570,0.4033100626812892
571,0.33311320359945584
572,0.3962861137941104
573,0.3631315280911141
574,0.3301628136585477
575,0.3993866517226823
576,0.4124332343156655
577,0.6261841663359329
578,0.47732333095090784
579,0.42981356966800116
580,0.35256587304376513
581,0.3723165031572175
582,0.37511236515837154
583,0.35351924792632744
584,0.3792353459698669
585,0.4081387378800355
586,0.4403044976532521
587,0.5083951508434639
588,0.5236327696419629
589,0.538298455540126
590,0.5126327470921677
591,0.5955686514654219
592,0.47886044033006475
593,0.4384304519282157
594,0.4735394696648516
595,0.48215191970823607
596,0.42529895342024504
597,0.42359783515796456
598,0.4152752538399006
599,0.4185650624376418
600,0.5903965445273378
601,0.5879587702243743
602,0.5053968285364631
603,0.5687280704683689
604,0.630342179403866
605,0.6164354220216655
606,0.6141304019335777
607,0.4978818119682539
608,0.4517055553647305
609,0.4462539829852085
610,0.4935384291619023
611,0.5797800373630524
612,0.5579014847049614
613,0.6798695227272643
614,0.527897402067073
615,0.5891033476861912
616,0.5815467114853733
617,0.5864946389896681
618,0.5585221639788149
619,0.5427918331209256
620,0.6659147974284487
621,0.4810166882629553
622,0.4094886294394712
623,0.5334468447514086
624,0.6165298011520981
625,0.5437543453347596
626,0.6814710361892065
627,0.5970440603874476
628,0.6116256064698657
629,0.6400201957892946
630,0.5659323068759026
631,0.4849883376043643
632,0.5887211266817172
633,0.6718547888029515
634,0.5972343544152451
635,0.5993273410073613
636,0.5411586183223148
637,0.4516455649698914
638,0.591219919644018
639,0.6956598732574155
640,0.7704446513853883
641,0.677385240292721
642,0.621898045715598
643,0.6172348062960143
644,0.5865507691498445
645,0.6300805395809953
646,0.7268302587572509
647,0.5743539875688061
648,0.7429140254238922
649,0.7114229633573264
650,0.652591077241641
651,0.7501407674654706
652,0.6086279566530763
653,0.637128585382752
654,0.5992138808918895
655,0.6098839502448563
656,0.6214229589232982
657,0.7149109898942105
658,0.7627154372245954
659,0.7364849813192074
660,0.6827901463429916
661,0.7512921029262878
662,0.767748779987109
663,0.7192960727717115
664,0.737605188940728
665,0.6788267064551825
666,0.6310000628341761
667,0.52438495535
668,0.5044172161183157
669,0.5323752140053183
670,0.7498990377983368
671,0.5708779928564229
672,0.5261726674000645
673,0.5889676048143689
674,0.8620825384175301
675,0.5751456658060441
676,0.6769627398570996
677,0.5570111632260994
678,0.7418518543443708
679,0.6089628746232687
680,0.559075197864838
681,0.528644923072346
682,0.5945917265378228
683,0.5858983724338318
684,0.608177632773571
685,0.6204036410623874
686,0.6194516390627881
687,0.5709232533496029
688,0.640306548754852
689,0.5827842863829306
690,0.5973148629802815
691,0.603705586276059
692,0.6459154023830253
693,0.6438116710487584
694,0.6972934392626247
695,0.7275558208927496
696,0.6101859386713989
697,0.5924796321506747
698,0.7276435856254395
699,0.6722326510959306
700,0.5729224952620239
701,0.5852946790698489
702,0.6151631397032926
703,0.7351456781573911
704,0.6746297619025293
705,0.5803338440641379
706,0.6144507837293794
707,0.7457886805742986
708,0.5978273380908641
709,0.45950727043651857
710,0.42839776320025785
711,0.665738229945876
712,0.5692234894813867
713,0.5863060627709843
714,0.5743055505584606
715,0.5989960012265464
716,0.5868986882590201
717,0.7247563032151396
718,0.6964094257609242
719,0.7430472482158847
720,0.5442669231173594
721,0.60431424070045
722,0.770057559421291
723,0.7552573497848278
724,0.627200256972074
725,0.5456909403054901
726,0.5585439424621222
727,0.6586982396035685
728,0.6586982396035685
729,0.6586982396035685
730,0.30387268038573145
731,0.2873121008546023
732,0.28947459043597623
733,0.31434269591215375
734,0.36063700922064984
735,0.3287352504295954
736,0.376289445783056
737,0.3881393430156907
738,0.3400043508787872
739,0.3359819452518068
740,0.3579148805440354
741,0.3343123034793981
742,0.2966105346837964
743,0.33601148978843437
744,0.32992543957523984
745,0.44251311894519574
746,0.3289353876507567
747,0.3027326346424255
748,0.3475754919153567
749,0.45697556819208157
750,0.42916402025857925
751,0.3627033703466589
752,0.28429806485773323
753,0.378006700184911
754,0.37261586431827404
755,0.49058950176260463
756,0.3882412470651318
757,0.30327548095271456
758,0.31354699492341187
759,0.289597728329501
760,0.34407457158846916
761,0.3606482278513333
762,0.40557234997952
763,0.5365643088569867
764,0.44021352570860517
765,0.43103533363583946
766,0.3650415071485382
767,0.36132018746806344
768,0.3497088115687663
769,0.41674460992965745
770,0.4014608078423009
771,0.42428672606999857
772,0.4149483691635124
773,0.47872651367901087
774,0.4714911537558478
775,0.41804383198043277
776,0.43995260172561734
777,0.4022084182835043
778,0.377787129323918
779,0.4720856278348293
780,0.44616196285162824
781,0.43390295662993833
782,0.364854614039945
783,0.3482953860037422
784,0.35288562566656745
785,0.5317707616790873
786,0.4317079739627438
787,0.3906161482635833
788,0.47436270686165755
789,0.6141419254883111
790,0.4924665263640259
791,0.520045434204359
792,0.43661364362667976
793,0.40245793633229904
794,0.38770852716991017
795,0.4414521530807707
796,0.5706043311709742
797,0.45910524461939534
798,0.4689424446529917
799,0.6057115748832352
800,0.507646911049797
801,0.5517968221283038
802,0.505335266997875
803,0.39028492047928504
804,0.3959084099031126
805,0.43234725808639274
806,0.6788655508902214
807,0.42023317379456754
808,0.36579607471507775
809,0.39342339667831167
810,0.39391258565619036
811,0.6355031591992578
812,0.6498577998875155
813,0.42124714904958793
814,0.5799610605005916
815,0.4337307792349038
816,0.3757774205082689
817,0.4715211494950692
818,0.5203333624321528
819,0.6678541587525806
820,0.4785804626331306
821,0.470178677838485
822,0.4232885171349873
823,0.4296411080150314
824,0.5861103843223409
825,0.7070379560976268
826,0.7903592044061801
827,0.6069560718147976
828,0.589756925668363
829,0.5772187395003344
830,0.7458097031017799
831,0.6324992293251981
832,0.684577439128397
833,0.558283734059761
834,0.7052224907278829
835,0.6276013314515573
836,0.6377807194126189
837,0.610560969127301
838,0.5603654524629104
839,0.6022990101362597
840,0.5647727106579159
841,0.5933789519365333
842,0.5580543439059202
843,0.7476101672861206
844,0.6825615960198567
845,0.7075646536052901
846,0.7123550469528696
847,0.5978557945922442
848,0.6093545209967017
849,0.6587940244112582
850,0.610362749445027
851,0.585673270163127
852,0.5394130719973843
853,0.3969669022616274
854,0.3966271548714628
855,0.4220075227338477
856,0.7462865886703902
857,0.48448735630429046
858,0.47184491857667055
859,0.5596930104783453
860,0.5835190228028618
861,0.6121206772676446
862,0.5658787951732335
863,0.5860790309158767
864,0.6413186794201182
865,0.5092080901970111
866,0.47077123953069966
867,0.40059287910943436
868,0.47238145073095444
869,0.5801976186956324
870,0.6014877408703172
871,0.5557406844259327
872,0.5797526346036403
873,0.5228376178582576
874,0.5590625054866825
875,0.6013322522483986
876,0.4769108259455136
877,0.6092926519829024
878,0.5686810329342518
879,0.48388190046371315
880,0.6551612453506038
881,0.6721453924813721
882,0.5597772469024258
883,0.4495487566225673
884,0.6436887248845534
885,0.5508904050255682
886,0.443904892455229
887,0.5669656745353193
888,0.6853921665858462
889,0.6310894603098569
890,0.6608066353116955
891,0.5324665692537862
892,0.6079654014936807
893,0.5608549423980353
894,0.5058080697967242
895,0.3979299352234117
896,0.4156699626364547
897,0.6657036845141053
898,0.50964059701681
899,0.5983516631798461
900,0.5559694916545375
901,0.5524756039430528
902,0.5946830877946201
903,0.7677880927537339
904,0.5866822163471151
905,0.6935334044630885
906,0.5366602177414892
907,0.5608155428791638
908,0.6010025250108479
909,0.6253744899055389
910,0.5447554339247284
911,0.39860178824651815
912,0.45470214764299965
913,0.6586982396035685
914,0.6586982396035685
915,0.6586982396035685
