time,prediction
106,0.5932663303465159
107,0.5269044087938799
108,0.6423310631105331
109,0.5748788205380442
110,0.6016870927300354
111,0.5734573364456099
112,0.6597806695204865
113,0.5405725299132016
114,0.6298850488604402
115,0.5914545603492217
116,0.6304390142889448
117,0.6215691076838398
118,0.61488566997017
119,0.5827536373169259
120,0.5669565367923053
121,0.5511586007818199
122,0.5895715815201441
123,0.5763255748340421
124,0.611957307954179
125,0.6124520703107609
126,0.6161968260694083
127,0.5950308521925536
128,0.6288566714047285
129,0.7233136542281595
130,0.6151142822560021
131,0.63491356962654
132,0.6093777260627571
133,0.6180220544525061
134,0.6365691444170302
135,0.6659023095195746
136,0.6882168865221482
137,0.6661138099958447
138,0.6572746638600394
139,0.7037457515551273
140,0.6980310193753357
141,0.6759848365834545
142,0.6429535777817116
143,0.7286021686140853
144,0.6934090354812043
145,0.7607326041158563
146,0.6832193347327953
147,0.7161522901204964
148,0.6723680917186557
149,0.6860387423529972
150,0.6400248096830944
151,0.6792854153864772
152,0.6253383626326783
153,0.6144659155866256
154,0.6194246089664792
155,0.6602554203519044
156,0.6864244706717806
157,0.6398322057459475
158,0.6522742443716067
159,0.6620409170258447
160,0.6769396707141256
161,0.6699123273494509
162,0.7704329495120195
163,0.6724827968820681
164,0.6750198312934658
165,0.7192789474595261
166,0.6619364138766615
167,0.6463285770147086
168,0.6603975910781517
169,0.6873590690255191
170,0.697176850593376
171,0.7507045884752477
172,0.733137617860085
173,0.7028568385149707
174,0.3151429194528623
175,0.3321858922686125
176,0.37255852369665066
177,0.31720169280961596
178,0.34861746738294486
179,0.4355605442113105
180,0.4744991164867655
181,0.43172671584300815
182,0.4213927815459645
183,0.47794439314585296
184,0.3501880395069568
185,0.4086136625157411
186,0.3243568758519699
187,0.4033043381902773
188,0.5106143856144618
189,0.47218703962743974
190,0.39116952972846103
191,0.369866146202917
192,0.3953728811956725
193,0.38243137881855643
194,0.5607833686093678
195,0.33103349801663184
196,0.3972104419363793
197,0.35543002877356394
198,0.45998518864567106
199,0.5315236119499622
200,0.4551681362907565
201,0.3465847753105267
202,0.36326441971764634
203,0.34384746210187733
204,0.38482229256277284
205,0.47134573766769794
206,0.5222291220235585
207,0.5827582438067138
208,0.50459857357088
209,0.47023291678792356
210,0.4465579345920204
211,0.41334220529411414
212,0.5486687759436697
213,0.5377442222453223
214,0.5450689822354071
215,0.5523272823575979
216,0.6308878594241539
217,0.6207772599806094
218,0.5671735998177061
219,0.5095442666814672
220,0.5284558091821877
221,0.5345329385030428
222,0.5251082277366641
223,0.5897066543029569
224,0.5048721732666314
225,0.5506525942567435
226,0.556840198332967
227,0.6077565997836518
228,0.5336396642393731
229,0.6522892495484367
230,0.49410562494514404
231,0.593273868661629
232,0.5714079893703682
233,0.6450537641416786
234,0.5916936085420801
235,0.5351756854239682
236,0.5684070897013676
237,0.5370728026810994
238,0.5331132342413193
239,0.5056913525102786
240,0.4854361436360565
241,0.6327862632758645
242,0.6241954703918424
243,0.6312431372587144
244,0.6071379148531786
245,0.6478430138894107
246,0.5510166025452736
247,0.5906990114088164
248,0.6766992908401099
249,0.6053067639349689
250,0.5932663303465159
251,0.5269044087938799
252,0.6423310631105331
253,0.5748788205380442
254,0.6016870927300354
255,0.5734573364456099
256,0.6597806695204865
257,0.5405725299132016
258,0.6298850488604402
259,0.5914545603492217
260,0.6304390142889448
261,0.6215691076838398
262,0.61488566997017
263,0.5827536373169259
264,0.5669565367923053
265,0.5511586007818199
266,0.5895715815201441
267,0.5763255748340421
268,0.611957307954179
269,0.6124520703107609
270,0.6161968260694083
271,0.5950308521925536
272,0.6288566714047285
273,0.7233136542281595
274,0.6151142822560021
275,0.63491356962654
276,0.6093777260627571
277,0.6180220544525061
278,0.6365691444170302
279,0.6659023095195746
280,0.6882168865221482
281,0.6661138099958447
282,0.6572746638600394
283,0.7037457515551273
284,0.6980310193753357
285,0.6759848365834545
286,0.6429535777817116
287,0.7286021686140853
288,0.6934090354812043
289,0.7607326041158563
290,0.6832193347327953
291,0.7161522901204964
292,0.6723680917186557
293,0.6860387423529972
294,0.6400248096830944
295,0.6792854153864772
296,0.6253383626326783
297,0.6144659155866256
298,0.6194246089664792
299,0.6602554203519044
300,0.6864244706717806
301,0.6398322057459475
302,0.6522742443716067
303,0.6620409170258447
304,0.6769396707141256
305,0.6699123273494509
306,0.7704329495120195
307,0.6724827968820681
308,0.6750198312934658
309,0.7192789474595261
310,0.6619364138766615
311,0.6463285770147086
312,0.6603975910781517
313,0.6873590690255191
314,0.697176850593376
315,0.7507045884752477
316,0.733137617860085
317,0.7028568385149707
318,0.6605591227021014
319,0.6549665910818535
320,0.7016983741618131
321,0.6343181112183857
322,0.6311848379364202
323,0.645107115471203
324,0.6333806141469239
325,0.670049290398689
326,0.6293994271354066
327,0.6845749840275331
328,0.6515837099085902
329,0.7375748772052659
330,0.6750941105105989
331,0.6900422823717243
332,0.6632849156435549
333,0.6523843643480051
334,0.6330423859269769
335,0.6510885950355694
336,0.6435292395384202
337,0.6878907272933735
338,0.6903965090976232
339,0.5947448761355492
340,0.6358306107745907
341,0.7202295928667398
342,0.6779593154352112
343,0.6792089983357835
344,0.6894229894606398
345,0.688683864547273
346,0.6892412942317185
347,0.7069447983913557
348,0.6888565518645846
349,0.8189174333589329
350,0.6630135149582232
351,0.6474184645596364
352,0.7398147310907354
353,0.7015439448809178
354,0.6146189926291885
355,0.5808969628789683
356,0.5768873469310767
357,0.6091113798582407
358,0.6091113798582407
359,0.6091113798582407
360,0.45400727171917465
361,0.39025746570980807
362,0.408189135686288
363,0.309452438433117
364,0.3328992650266812
365,0.3151429194528623
366,0.3321858922686125
367,0.37255852369665066
368,0.31720169280961596
369,0.34861746738294486
370,0.4355605442113105
371,0.4744991164867655
372,0.43172671584300815
373,0.4213927815459645
374,0.47794439314585296
375,0.3501880395069568
376,0.4086136625157411
377,0.3243568758519699
378,0.4033043381902773
379,0.5106143856144618
380,0.47218703962743974
381,0.39116952972846103
382,0.369866146202917
383,0.3953728811956725
384,0.38243137881855643
385,0.5607833686093678
386,0.33103349801663184
387,0.3972104419363793
388,0.35543002877356394
389,0.45998518864567106
390,0.5315236119499622
391,0.4551681362907565
392,0.3465847753105267
393,0.36326441971764634
394,0.34384746210187733
395,0.38482229256277284
396,0.47134573766769794
397,0.5222291220235585
398,0.5827582438067138
399,0.50459857357088
400,0.47023291678792356
401,0.4465579345920204
402,0.41334220529411414
403,0.5486687759436697
404,0.5377442222453223
405,0.5450689822354071
406,0.5523272823575979
407,0.6308878594241539
408,0.6207772599806094
409,0.5671735998177061
410,0.5095442666814672
411,0.5284558091821877
412,0.5345329385030428
413,0.5251082277366641
414,0.5897066543029569
415,0.5048721732666314
416,0.5506525942567435
417,0.556840198332967
418,0.6077565997836518
419,0.5336396642393731
420,0.6522892495484367
421,0.49410562494514404
422,0.593273868661629
423,0.5714079893703682
424,0.6450537641416786
425,0.5916936085420801
426,0.5351756854239682
427,0.5684070897013676
428,0.5370728026810994
429,0.5331132342413193
430,0.5056913525102786
431,0.4854361436360565
432,0.6327862632758645
433,0.6241954703918424
434,0.6312431372587144
435,0.6071379148531786
436,0.6478430138894107
437,0.5510166025452736
438,0.5906990114088164
439,0.6766992908401099
440,0.6053067639349689
441,0.5932663303465159
442,0.5269044087938799
443,0.6423310631105331
444,0.5748788205380442
445,0.6016870927300354
446,0.5734573364456099
447,0.6597806695204865
448,0.5405725299132016
449,0.6298850488604402
450,0.5914545603492217
451,0.6304390142889448
452,0.6215691076838398
453,0.61488566997017
454,0.5827536373169259
455,0.5669565367923053
456,0.5511586007818199
457,0.5895715815201441
458,0.5763255748340421
459,0.611957307954179
460,0.6124520703107609
461,0.6161968260694083
462,0.5950308521925536
463,0.6288566714047285
464,0.7233136542281595
465,0.6151142822560021
466,0.63491356962654
467,0.6093777260627571
468,0.6180220544525061
469,0.6365691444170302
470,0.6659023095195746
471,0.6882168865221482
472,0.6661138099958447
473,0.6572746638600394
474,0.7037457515551273
475,0.6980310193753357
476,0.6759848365834545
477,0.6429535777817116
478,0.7286021686140853
479,0.6934090354812043
480,0.7607326041158563
481,0.6832193347327953
482,0.7161522901204964
483,0.6723680917186557
484,0.6860387423529972
485,0.6400248096830944
486,0.6792854153864772
487,0.6253383626326783
488,0.6144659155866256
489,0.6194246089664792
490,0.6602554203519044
491,0.6864244706717806
492,0.6398322057459475
493,0.6522742443716067
494,0.6620409170258447
495,0.6769396707141256
496,0.6699123273494509
497,0.7704329495120195
498,0.6724827968820681
499,0.6750198312934658
500,0.7192789474595261
501,0.6619364138766615
502,0.6463285770147086
503,0.6603975910781517
504,0.6873590690255191
505,0.697176850593376
506,0.7507045884752477
507,0.733137617860085
508,0.7028568385149707
509,0.6605591227021014
510,0.6549665910818535
511,0.7016983741618131
512,0.6343181112183857
513,0.6311848379364202
514,0.645107115471203
515,0.6333806141469239
516,0.670049290398689
517,0.6293994271354066
518,0.6845749840275331
519,0.6515837099085902
520,0.7375748772052659
521,0.6750941105105989
522,0.6900422823717243
523,0.6632849156435549
524,0.6523843643480051
525,0.6330423859269769
526,0.6510885950355694
527,0.6435292395384202
528,0.6878907272933735
529,0.6903965090976232
530,0.5947448761355492
531,0.6358306107745907
532,0.7202295928667398
533,0.6779593154352112
534,0.6792089983357835
535,0.6894229894606398
536,0.688683864547273
537,0.6892412942317185
538,0.7069447983913557
539,0.6888565518645846
540,0.8189174333589329
541,0.6630135149582232
542,0.6474184645596364
543,0.7398147310907354
544,0.34433619789314107
545,0.32350611499484033
546,0.3467478687976873
547,0.3496517078204283
548,0.3560074322790874
549,0.39585778589731535
550,0.47949351716127026
551,0.49036104756798454
552,0.3935345072458766
553,0.3846910606037313
554,0.32720198325879457
555,0.41760066867641105
556,0.32622179107150096
557,0.342179120972942
558,0.44468013371870496
559,0.4303248910844292
560,0.4050485917548282
561,0.3566157434031904
562,0.3225240010876773
563,0.4567099195797226
564,0.5387160290598441
565,0.46041595652553635
566,0.38063216057646976
567,0.34521621749550724
568,0.34409226076006283
569,0.4496772960327789
570,0.4113041659335065
571,0.3605597723081435
572,0.36285168653919475
573,0.3735658692907332
574,0.3474470180257741
575,0.4380325405832746
576,0.46293020271959684
577,0.547528967518508
578,0.40459198006159536
579,0.42198581356156845
580,0.34518129106103795
581,0.32724181667345104
582,0.32903712164352333
583,0.3691775178882849
584,0.46228778325125575
585,0.46199632999055007
586,0.4906937679196736
587,0.5450140116036605
588,0.5012244249434159
589,0.5430951518609873
590,0.5263417808751474
591,0.6446575945135331
592,0.4853614532985741
593,0.38815231589516586
594,0.5144552824360018
595,0.5066104413383834
596,0.4462360164489782
597,0.39722730679950685
598,0.38986235462286006
599,0.39163176259435206
600,0.5697735553959815
601,0.584818589881415
602,0.5364569703461722
603,0.5981695282725613
604,0.5653038630698205
605,0.5032789046775461
606,0.5926062335328148
607,0.47215758772855027
608,0.43756295659233324
609,0.43900384794552244
610,0.46659301918207297
611,0.6042628267128525
612,0.6076645650877245
613,0.6686738457972994
614,0.5526277997089102
615,0.617077418154675
616,0.6426276702935837
617,0.5613457761158953
618,0.544813988180948
619,0.649685140143907
620,0.5962671261166628
621,0.39382782052593035
622,0.44047972473358243
623,0.5716657948801098
624,0.6775836027158337
625,0.5702925873880424
626,0.598649648427916
627,0.5793051496852203
628,0.6816616460877172
629,0.54460066057789
630,0.5325741514662724
631,0.4803474951515354
632,0.5049887077635696
633,0.5405000641868875
634,0.6150920939659708
635,0.5284934570090707
636,0.5546003490016134
637,0.5275365115093956
638,0.6269307323281372
639,0.7659162596251894
640,0.7766832995570329
641,0.6948957245315404
642,0.5682482585991898
643,0.6533317865173841
644,0.6203072296758384
645,0.629268158272151
646,0.6625491400804053
647,0.6286844179247326
648,0.7619587569757107
649,0.6137205803212942
650,0.6288491632498838
651,0.742570325996102
652,0.680143573767733
653,0.6879000011849672
654,0.6899405236591762
655,0.6703762142962268
656,0.6697955508874774
657,0.8464273664797313
658,0.7267987948950916
659,0.7653150790745697
660,0.7019564228043937
661,0.7835781787166939
662,0.6870159374159011
663,0.6229513666541131
664,0.6887523789480477
665,0.6112788165675044
666,0.6162931476905579
667,0.5653713831817125
668,0.5278047907411674
669,0.5990212198466446
670,0.8083828266685359
671,0.6273800583026075
672,0.5830304483843073
673,0.6134063057468028
674,0.7673790702339469
675,0.6299213950618046
676,0.6589695902138868
677,0.60419453478269
678,0.7677464388539652
679,0.6332499764579389
680,0.6197211799051708
681,0.5566827602668649
682,0.6170136191477835
683,0.593230923750697
684,0.658293019647737
685,0.703540755385134
686,0.6911878674203109
687,0.6067368718318662
688,0.6993243804692345
689,0.6363031004423089
690,0.6199398608264901
691,0.6096362602351442
692,0.6449246618728561
693,0.6431196664483118
694,0.6646262157747648
695,0.6268641764266745
696,0.6422441288756559
697,0.6405390318864692
698,0.6934310887988678
699,0.6315367840518497
700,0.589706001536441
701,0.6128825401634872
702,0.584697045012766
703,0.7097011333928123
704,0.6623582562888031
705,0.5858653767241919
706,0.6437080272136285
707,0.7440634530020727
708,0.6209220949338107
709,0.4936357570117571
710,0.5178358085656701
711,0.6942813129948286
712,0.6241219892956885
713,0.6536638773038236
714,0.6389967549249347
715,0.6516202914998941
716,0.642778133675888
717,0.8173574135733107
718,0.6835155691285953
719,0.7585606195179608
720,0.6017495199909383
721,0.6750974476794734
722,0.7752651806908487
723,0.7271146235306479
724,0.580918055496951
725,0.5898223785979485
726,0.5672154310220483
727,0.6091113798582407
728,0.6091113798582407
729,0.6091113798582407
730,0.29951533639265476
731,0.2997861608412057
732,0.29592797445495367
733,0.3276791679042053
734,0.38172849234605455
735,0.43506392677923744
736,0.3833679002809942
737,0.4252973021329723
738,0.3547952648209572
739,0.4236995528442108
740,0.3016144210330155
741,0.35600932528923346
742,0.324390374524263
743,0.30325068036395864
744,0.32458482036886865
745,0.40219619758662634
746,0.3582338286990547
747,0.3037626008664103
748,0.37341530587799554
749,0.47767553251921513
750,0.37160003490339394
751,0.37069742499292796
752,0.31460210497744534
753,0.3388973334273489
754,0.3541495137831988
755,0.4840118788213423
756,0.3726194960137618
757,0.35562099937636066
758,0.31620169022223704
759,0.3127769249272882
760,0.3230308508116536
761,0.4160155142842273
762,0.42755199159438256
763,0.4921406397263578
764,0.36208799330217756
765,0.3331132302507296
766,0.3237421974961461
767,0.3344527447350006
768,0.4007015970747091
769,0.39862065503356486
770,0.45179906388690494
771,0.37263502561192374
772,0.43808544521945086
773,0.4894109435094559
774,0.4424776038112054
775,0.34920238660475605
776,0.4223681024903831
777,0.43139824566589136
778,0.3432932677264373
779,0.45193713093992505
780,0.4692760027443333
781,0.36351779453910177
782,0.3186702185803498
783,0.347227256082276
784,0.36027345134851235
785,0.4933015733858304
786,0.44359173534587565
787,0.3888866628103177
788,0.48032599770968626
789,0.5087977211079102
790,0.38270170062586856
791,0.4360926788922992
792,0.44406128828036706
793,0.36195182411231247
794,0.40883281830841556
795,0.37612699714140835
796,0.5526682482930372
797,0.4632807266442847
798,0.4713569214717383
799,0.5602212940852884
800,0.48024563786945673
801,0.5342114311665502
802,0.5154265346938781
803,0.44701904837392414
804,0.4479933886519218
805,0.38859057376388256
806,0.5480240521737155
807,0.3634309091268309
808,0.3253464706782834
809,0.3197215777902324
810,0.3557170706735091
811,0.5753602021811188
812,0.6063653793270354
813,0.45926723796909463
814,0.5230242874534461
815,0.4386084583232354
816,0.3463201309514832
817,0.44748962057286945
818,0.5093499051037795
819,0.5872432559231289
820,0.54538674779268
821,0.5107874893186852
822,0.3896240468205433
823,0.4495174623875803
824,0.5060641367810758
825,0.6943803902466836
826,0.8269901846396298
827,0.6662715887673053
828,0.5560205848686617
829,0.5696137775311603
830,0.6605393008988182
831,0.6096219968362804
832,0.5548190265007124
833,0.5793246730215781
834,0.6882940366669432
835,0.6833409877114582
836,0.6532655529172384
837,0.6236661294070026
838,0.5520909071249582
839,0.6237236525235423
840,0.5114100982046174
841,0.6323993645217801
842,0.5639305749077435
843,0.8546418633795984
844,0.6921742791321487
845,0.6879110461890391
846,0.639320957201428
847,0.5612597958225327
848,0.5780416845750079
849,0.6748287088907161
850,0.6465253982779855
851,0.5675848591823405
852,0.5819309105591296
853,0.38642038429895653
854,0.41627303380753905
855,0.4434428373920765
856,0.817108333001302
857,0.618891257670095
858,0.5102541832142979
859,0.5196744253365037
860,0.6202644124489586
861,0.6344639938404747
862,0.5829630782198132
863,0.6021096537815404
864,0.6414300835459427
865,0.5837050342968813
866,0.5555728141081758
867,0.5149924809167831
868,0.47047354732555674
869,0.5900874319307847
870,0.5578358929816425
871,0.5433724474865148
872,0.5722691701339471
873,0.5736111256124966
874,0.6050252382220345
875,0.5928626846010884
876,0.5473487490983022
877,0.6773033035740961
878,0.5826398944165961
879,0.5874052732175823
880,0.6050449765118232
881,0.6089312992209951
882,0.5704533931802481
883,0.5176448612301251
884,0.803458735943431
885,0.6199953722007864
886,0.4975782393752214
887,0.5995617365405723
888,0.5902445839384897
889,0.5589239944079096
890,0.5894627413355613
891,0.6031668389371468
892,0.6293055916511571
893,0.5563239374455692
894,0.5717486749739429
895,0.4377808518257913
896,0.4295370953795071
897,0.7255186651275854
898,0.6089922286608838
899,0.5903680119381466
900,0.5817856849099401
901,0.5317095686777609
902,0.6178487721301851
903,0.7707518351212845
904,0.618027469783103
905,0.7418312964702346
906,0.5539758723032479
907,0.5931057868798637
908,0.6358399614881459
909,0.5963318641257616
910,0.5188573391281143
911,0.4603552825034688
912,0.40808162759071254
913,0.6091113798582407
914,0.6091113798582407
915,0.6091113798582407
